gameId,playId,def_a_max,def_s_max,def_dis_max
2022091104,2492,3.49,3.25,16.81
2022091104,2516,5.68,7.1,21.38
2022091104,2537,2.06,2.72,11.25
2022091104,2558,5.57,3.17,17.38
2022091104,2604,1.95,2.05,5.84
2022091104,2641,5.67,3.96,6.18
2022091104,2662,1.9,2.26,1.95
2022091104,2683,1.2,0.68,0.8200000000000001
2022091104,2736,1.7,2.84,12.49
2022091104,2760,3.06,2.04,10.370000000000001
2022091104,2781,5.01,4.09,28.34
2022091104,2807,2.94,2.85,14.74
2022091104,2829,2.07,2.04,12.06
2022091104,2877,3.67,3.19,6.51
2022091104,2906,2.73,1.76,11.72
2022091104,2928,2.67,2.75,16.26
2022091104,2952,3.36,2.71,19.92
2022091104,2974,3.32,1.98,12.19
2022091104,2995,4.69,2.62,12.58
2022091104,3016,2.66,3.74,11.31
2022091104,3037,2.61,2.39,10.14
2022091104,3059,4.9,4.08,19.240000000000002
2022091104,3122,5.43,3.24,27.85
2022091104,3148,4.39,3.26,18.52
2022091104,3172,3.29,2.76,19.95
2022091104,3204,5.03,3.25,36.6
2022091104,3232,1.61,0.79,1.16
2022091104,3286,3.78,3.71,15.21
2022091104,3307,3.66,2.69,12.24
2022091104,3369,2.68,3.49,13.12
2022091104,3391,3.52,2.83,15.83
2022091104,3434,6.55,3.65,11.93
2022091104,3502,5.82,3.33,11.57
2022091104,3572,2.65,1.85,10.55
2022091104,3596,1.73,1.83,3.89
2022091104,3640,2.6,3.49,17.080000000000002
2022091104,3662,3.56,3.85,16.18
2022091104,3709,3.79,2.68,11.16
2022091104,3730,1.41,2.07,6.92
2022091104,3754,3.64,2.89,17.04
2022091104,3776,2.61,2.97,11.790000000000001
2022091104,3821,2.18,2.12,5.93
2022091104,3842,3.55,4.28,22.71
2022091104,3899,3.94,6.09,22.99
2022091104,3956,4.06,2.08,7.54
2022091104,3980,3.44,2.87,13.45
2022091104,4001,5.9,5.61,23.04
2022091104,4025,2.73,2.55,9.53
2022091104,4046,2.64,3.71,18.73
2022091104,4075,2.4,2.66,9.53
2022091104,4099,2.81,2.3,6.73
2022091104,4121,3.28,1.82,7.63
2022091104,4176,2.02,1.7,7.99
2022091104,4197,3.1,2.93,13.97
2022091104,4221,2.39,2.05,11.21
2022091104,4292,2.16,3.36,12.540000000000001
2022091104,4313,3.86,3.13,16.490000000000002
2022091104,4334,4.94,5.83,24.97
2022091104,4372,3.58,2.15,7.18
2022091104,4410,4.34,6.28,23.96
2022091104,4448,3.12,3.47,15.81
2022091104,4469,3.93,4.35,17.5
2022091104,4513,3.29,1.61,7.51
2022091105,56,2.67,4.05,19.67
2022091105,77,3.61,6.29,16.01
2022091105,101,2.91,2.89,9.82
2022091105,140,3.53,3.42,22.55
2022091105,166,4.24,4.9,28.68
2022091105,187,2.76,4.7,13.45
2022091105,228,3.7,2.97,10.09
2022091105,249,3.48,3.07,13.72
2022091105,273,5.42,5.18,26.06
2022091105,294,3.81,4.44,18.94
2022091105,315,3.93,3.38,12.47
2022091105,336,3.56,3.41,19.92
2022091105,358,4.25,5.04,18.45
2022091105,379,3.8,3.65,12.09
2022091105,403,4.39,4.68,20.5
2022091105,424,3.65,3.4,17.61
2022091105,445,2.78,3.0,16.830000000000002
2022091105,503,3.57,3.06,10.27
2022091105,527,2.09,1.97,5.74
2022091105,548,3.46,2.82,17.71
2022091105,595,4.66,4.03,12.84
2022091105,619,2.37,3.17,12.540000000000001
2022091105,643,3.96,3.76,16.25
2022091105,667,4.52,5.68,15.17
2022091105,688,4.23,7.42,26.51
2022091105,711,5.61,3.69,17.3
2022091105,732,3.48,4.06,16.24
2022091105,772,5.14,4.09,13.7
2022091105,794,4.11,2.83,16.21
2022091105,818,2.44,3.99,16.73
2022091105,841,4.9,3.72,19.09
2022091105,865,1.75,3.34,18.080000000000002
2022091105,889,4.06,3.66,15.51
2022091105,912,5.67,4.01,21.22
2022091105,936,5.01,3.37,12.77
2022091105,962,3.78,2.51,13.81
2022091105,984,3.99,5.09,17.08
2022091105,1008,2.37,3.48,14.65
2022091105,1029,1.82,3.48,15.450000000000001
2022091105,1050,3.85,2.63,13.09
2022091105,1071,5.17,5.94,23.12
2022091105,1093,3.62,2.27,11.28
2022091105,1114,2.25,1.78,4.64
2022091105,1170,3.7,6.1,14.86
2022091105,1194,2.2,2.92,13.89
2022091105,1215,4.42,4.73,18.94
2022091105,1236,3.64,3.35,11.84
2022091105,1259,2.59,4.28,17.35
2022091105,1283,3.25,3.44,14.23
2022091105,1309,2.87,3.71,21.38
2022091105,1330,2.96,2.81,9.07
2022091105,1351,3.21,4.17,11.1
2022091105,1405,2.78,3.42,21.25
2022091105,1456,3.37,4.05,14.77
2022091105,1480,2.32,1.86,1.48
2022091105,1518,2.71,1.79,6.92
2022091105,1542,2.0,2.43,2.97
2022091105,1589,3.49,3.68,15.9
2022091105,1613,2.33,1.45,3.3000000000000003
2022091105,1637,1.29,1.31,0.72
2022091105,1701,3.04,4.25,17.76
2022091105,1742,1.68,2.39,4.2
2022091105,1809,3.95,2.29,9.78
2022091105,1850,2.43,2.1,12.24
2022091105,1891,3.14,2.6,14.74
2022091105,1913,2.55,4.08,21.65
2022091105,1968,3.93,4.7,26.04
2022091105,1996,2.23,4.13,21.76
2022091105,2021,3.31,3.66,19.61
2022091105,2042,2.53,3.32,15.15
2022091105,2100,4.5,5.7,16.21
2022091105,2132,3.34,3.11,17.990000000000002
2022091105,2153,3.25,2.63,12.21
2022091105,2174,1.98,2.74,13.5
2022091105,2281,3.98,1.31,2.68
2022091105,2303,3.19,3.51,12.76
2022091105,2324,3.19,3.47,15.77
2022091105,2345,3.32,2.76,8.02
2022091105,2369,1.9,1.4,2.92
2022091105,2404,3.69,2.4,13.74
2022091105,2425,4.51,3.33,19.42
2022091105,2476,3.95,2.77,12.23
2022091105,2498,5.21,3.78,17.46
2022091105,2544,2.96,4.14,11.27
2022091105,2587,3.97,4.69,19.21
2022091105,2616,2.88,3.27,15.92
2022091105,2637,4.05,3.97,0.37
2022091105,2697,2.15,4.65,12.58
2022091105,2718,2.7,4.05,18.2
2022091105,2742,4.37,3.61,12.67
2022091105,2796,2.26,3.13,11.98
2022091105,2817,4.11,3.29,17.96
2022091105,2841,1.54,1.87,4.83
2022091105,2865,3.18,3.33,15.63
2022091105,2887,2.29,4.27,23.46
2022091105,2930,3.93,3.51,19.43
2022091105,3000,3.2,3.62,17.72
2022091105,3022,3.07,3.08,16.03
2022091105,3046,2.84,3.93,18.03
2022091105,3070,2.45,3.93,18.330000000000002
2022091105,3094,2.68,3.23,18.48
2022091105,3118,3.57,4.24,19.85
2022091105,3139,3.78,3.96,18.95
2022091105,3163,4.27,2.16,12.32
2022091105,3185,3.08,2.63,15.99
2022091105,3214,2.74,3.69,14.5
2022091105,3293,2.54,3.75,20.67
2022091105,3316,3.07,2.53,14.05
2022091105,3345,2.35,5.05,20.65
2022091105,3366,3.26,3.81,17.94
2022091105,3387,3.98,2.9,11.49
2022091105,3413,2.83,2.85,15.39
2022091105,3461,4.68,3.19,16.76
2022091105,3482,3.22,2.3,10.53
2022091105,3503,3.47,3.76,16.19
2022091105,3524,5.46,4.26,15.88
2022091105,3545,3.79,3.42,6.8100000000000005
2022091105,3603,3.25,2.42,14.09
2022091105,3625,2.98,3.06,13.94
2022091105,3649,4.23,3.16,17.66
2022091105,3670,4.09,5.13,18.93
2022091105,3691,3.17,3.21,13.25
2022091105,3712,2.04,4.01,18.53
2022091105,3750,5.36,4.62,23.05
2022091105,3812,3.76,2.85,16.080000000000002
2022091105,3856,4.79,6.07,26.46
2022091105,3911,2.76,2.44,13.07
2022091105,3949,2.21,4.48,20.68
2022091105,3971,2.79,4.91,20.5
2022091105,3995,2.97,2.93,15.59
2022091105,4019,2.6,2.87,11.97
2022091105,4041,2.95,3.68,18.63
2022091105,4135,3.17,3.55,11.48
2022091105,4171,3.25,3.33,13.280000000000001
2022091105,4232,3.98,2.79,12.63
2022091105,4251,3.87,4.66,18.29
2022091105,4308,2.64,5.46,29.18
2022091105,4352,4.51,5.7,13.32
2022091105,4373,3.47,5.43,13.120000000000001
2022091105,4394,3.82,4.11,14.0
2022091105,4416,2.32,3.49,19.150000000000002
2022091105,4438,2.71,5.53,29.26
2022091105,4462,3.65,4.45,19.09
2022091105,4488,3.05,3.58,17.53
2022091105,4512,3.54,3.98,18.23
2022091105,4533,2.29,2.42,12.790000000000001
2022091105,4557,3.83,4.38,15.92
2022091105,4578,3.21,4.32,19.99
2022091105,4599,4.5,6.19,13.08
2022091105,4655,3.86,3.58,16.77
2022091105,4707,2.35,2.16,3.84
2022091105,4731,2.34,3.0,3.65
2022091105,4755,1.76,3.91,10.81
2022091105,4794,3.19,4.01,29.62
2022091105,4858,5.12,4.29,19.23
2022091105,4905,1.05,1.03,2.67
2022091106,59,3.39,4.18,19.38
2022091106,83,3.62,4.99,24.09
2022091106,130,4.49,5.85,48.660000000000004
2022091106,154,4.05,4.01,21.61
2022091106,175,3.96,5.36,35.85
2022091106,196,2.66,2.9,14.65
2022091106,236,4.57,4.1,23.68
2022091106,290,2.45,2.26,5.92
2022091106,314,3.4,3.91,13.78
2022091106,338,3.51,3.47,11.26
2022091106,359,2.79,2.44,9.36
2022091106,380,1.98,2.86,13.68
2022091106,442,4.53,7.01,22.48
2022091106,466,4.8,4.18,12.58
2022091106,499,4.24,6.01,11.23
2022091106,523,3.91,4.42,17.94
2022091106,586,3.64,4.53,24.34
2022091106,607,3.65,4.47,25.44
2022091106,633,4.21,3.59,19.54
2022091106,657,2.66,4.02,22.330000000000002
2022091106,704,3.83,5.1,21.68
2022091106,733,4.41,3.96,15.86
2022091106,752,2.83,3.81,19.54
2022091106,792,3.36,2.59,12.57
2022091106,835,4.45,3.26,13.52
2022091106,859,3.15,3.3,14.2
2022091106,883,2.84,2.97,9.86
2022091106,904,2.82,3.23,15.01
2022091106,925,3.59,3.11,14.42
2022091106,950,5.21,4.18,18.36
2022091106,974,4.35,3.55,15.96
2022091106,998,4.21,2.07,8.19
2022091106,1019,3.78,3.02,12.75
2022091106,1040,3.92,3.46,21.07
2022091106,1098,4.04,6.03,26.08
2022091106,1125,6.46,5.74,30.06
2022091106,1196,3.95,3.9,11.26
2022091106,1218,4.63,4.77,7.73
2022091106,1239,4.85,5.16,22.14
2022091106,1263,0.94,1.2,0.7
2022091106,1297,2.59,4.94,20.65
2022091106,1380,3.56,2.27,11.950000000000001
2022091106,1401,1.66,1.82,4.32
2022091106,1425,3.56,1.72,8.24
2022091106,1446,2.75,2.73,6.08
2022091106,1480,2.85,2.66,10.790000000000001
2022091106,1544,4.89,7.67,22.62
2022091106,1568,4.21,3.91,16.19
2022091106,1590,3.25,3.16,9.08
2022091106,1609,3.93,2.26,9.94
2022091106,1653,2.45,4.83,25.77
2022091106,1709,2.4,4.52,14.71
2022091106,1774,3.6,2.88,15.38
2022091106,1798,3.68,2.23,8.37
2022091106,1819,3.37,2.27,7.61
2022091106,1874,4.63,4.41,19.5
2022091106,1895,6.35,5.09,20.34
2022091106,1919,2.44,3.85,18.05
2022091106,1945,1.66,3.69,9.0
2022091106,1966,4.31,4.52,21.48
2022091106,1995,5.63,5.05,44.55
2022091106,2019,4.04,4.18,11.95
2022091106,2066,2.27,2.01,12.51
2022091106,2090,5.43,5.19,31.09
2022091106,2116,4.48,6.42,34.79
2022091106,2170,4.66,5.26,26.07
2022091106,2191,3.15,4.31,24.03
2022091106,2215,2.31,4.41,24.4
2022091106,2237,3.57,3.47,17.41
2022091106,2261,2.48,4.92,27.27
2022091106,2329,3.41,5.08,12.47
2022091106,2358,6.72,5.52,26.11
2022091106,2384,5.03,4.4,22.26
2022091106,2405,6.05,3.9,20.26
2022091106,2429,2.73,1.93,5.57
2022091106,2450,4.39,3.59,19.86
2022091106,2474,3.17,4.89,19.93
2022091106,2539,4.47,3.72,14.03
2022091106,2584,4.3,2.03,9.32
2022091106,2605,4.19,4.77,32.04
2022091106,2626,4.23,4.38,25.52
2022091106,2680,3.08,3.53,19.91
2022091106,2721,2.35,2.54,5.94
2022091106,2743,4.98,2.4,12.38
2022091106,2767,2.62,3.08,9.65
2022091106,2818,3.85,4.65,24.55
2022091106,2840,4.61,4.56,22.38
2022091106,2864,3.7,2.42,10.71
2022091106,2902,2.31,3.32,16.86
2022091106,2935,2.83,2.45,11.71
2022091106,2956,5.07,3.03,14.78
2022091106,2978,1.96,3.29,13.01
2022091106,3002,3.38,1.87,6.73
2022091106,3023,2.92,2.18,9.46
2022091106,3050,3.88,3.91,15.82
2022091106,3116,4.14,5.5,30.71
2022091106,3138,3.87,4.57,25.94
2022091106,3162,1.01,0.67,0.43
2022091106,3191,1.88,3.5,4.8
2022091106,3213,3.5,4.53,21.82
2022091106,3253,2.89,2.99,12.67
2022091106,3277,3.43,3.55,13.290000000000001
2022091106,3298,2.5,1.93,10.72
2022091106,3337,1.41,1.54,2.66
2022091106,3361,2.7,2.82,8.48
2022091106,3399,3.5,1.73,9.92
2022091106,3437,3.94,2.02,7.92
2022091106,3475,3.19,2.91,8.85
2022091106,3529,2.01,1.07,4.48
2022091106,3550,1.74,0.84,3.13
2022091107,68,3.15,2.33,10.41
2022091107,115,2.44,2.59,6.46
2022091107,136,3.08,3.1,9.9
2022091107,202,5.06,2.33,9.82
2022091107,230,2.59,4.87,8.74
2022091107,254,4.04,3.17,14.97
2022091107,275,3.47,3.59,20.21
2022091107,301,2.58,3.05,14.35
2022091107,330,3.2,4.47,11.55
2022091107,391,4.08,2.11,10.39
2022091107,412,3.82,3.05,13.33
2022091107,469,2.84,3.08,14.14
2022091107,490,4.91,4.68,16.01
2022091107,511,2.89,5.41,32.4
2022091107,552,3.43,2.57,16.13
2022091107,595,3.33,3.18,16.36
2022091107,636,1.85,2.61,10.700000000000001
2022091107,660,2.29,2.2,7.48
2022091107,697,1.9,2.3,15.28
2022091107,723,3.51,3.64,21.79
2022091107,744,4.64,4.53,24.44
2022091107,768,3.42,4.14,14.59
2022091107,824,3.43,3.89,12.19
2022091107,846,6.64,4.08,21.38
2022091107,868,3.87,4.17,15.98
2022091107,911,3.43,2.13,10.92
2022091107,935,4.15,3.38,15.08
2022091107,959,5.56,5.21,25.16
2022091107,999,4.88,3.43,21.17
2022091107,1051,3.54,1.89,6.92
2022091107,1075,2.21,1.86,3.7
2022091107,1099,2.58,1.48,7.66
2022091107,1120,2.7,2.9,9.67
2022091107,1144,3.71,4.51,14.32
2022091107,1165,3.72,2.64,13.42
2022091107,1194,3.71,4.45,11.85
2022091107,1236,2.59,1.49,4.62
2022091107,1260,3.84,3.4,10.65
2022091107,1284,3.89,3.28,12.69
2022091107,1310,2.75,2.39,6.11
2022091107,1337,2.07,2.93,7.22
2022091107,1378,2.84,2.28,4.5
2022091107,1399,2.44,0.86,1.55
2022091107,1445,3.83,4.88,20.56
2022091107,1469,2.51,4.18,13.52
2022091107,1488,5.55,4.16,9.23
2022091107,1596,2.52,3.09,4.49
2022091107,1618,3.39,4.35,22.34
2022091107,1642,3.78,4.98,41.74
2022091107,1696,3.52,4.28,2.75
2022091107,1717,4.84,2.78,7.3
2022091107,1738,2.56,1.98,10.69
2022091107,1779,2.34,1.31,2.36
2022091107,1803,3.99,3.95,14.96
2022091107,1841,4.24,2.57,9.9
2022091107,1879,2.04,2.38,7.3
2022091107,1994,2.64,2.51,12.41
2022091107,2049,2.15,1.43,3.79
2022091107,2070,1.99,2.31,2.93
2022091107,2113,4.27,2.88,9.34
2022091107,2139,3.51,4.93,15.36
2022091107,2161,4.9,3.11,11.77
2022091107,2200,3.31,2.78,5.8
2022091107,2219,3.5,4.4,27.06
2022091107,2243,3.17,1.57,9.21
2022091107,2285,3.26,2.55,8.66
2022091107,2314,2.67,2.45,5.2700000000000005
2022091107,2340,1.93,3.12,12.41
2022091107,2361,2.68,3.32,13.48
2022091107,2406,2.51,2.4,8.120000000000001
2022091107,2457,2.99,2.75,13.56
2022091107,2478,3.66,2.13,11.290000000000001
2022091107,2551,2.55,3.05,9.15
2022091107,2572,2.68,2.84,17.3
2022091107,2613,6.84,4.26,22.34
2022091107,2635,4.7,3.58,17.34
2022091107,2659,3.62,2.19,10.48
2022091107,2680,2.86,1.73,8.68
2022091107,2712,3.17,2.78,11.17
2022091107,2791,1.94,2.37,5.7700000000000005
2022091107,2803,5.87,2.83,9.96
2022091107,2844,1.25,2.23,1.69
2022091107,2866,5.46,6.39,14.88
2022091107,2891,1.75,2.31,1.75
2022091107,2934,3.19,5.54,13.77
2022091107,2963,2.31,3.21,9.76
2022091107,2987,1.9,1.68,3.92
2022091107,3026,2.06,2.35,10.67
2022091107,3115,3.95,4.39,22.89
2022091107,3139,5.62,4.16,14.34
2022091107,3163,3.18,2.51,12.67
2022091107,3184,2.48,2.15,11.8
2022091107,3206,4.26,3.75,23.44
2022091107,3253,2.39,2.94,7.83
2022091107,3277,2.18,1.85,0.53
2022091107,3299,3.92,2.35,17.78
2022091107,3323,4.4,2.26,7.46
2022091107,3352,2.19,2.2,4.45
2022091107,3374,3.11,3.83,14.77
2022091107,3419,4.5,3.48,8.52
2022091107,3475,1.61,1.73,2.48
2022091107,3503,1.66,1.39,1.77
2022091107,3527,4.44,3.57,20.54
2022091107,3551,3.13,2.98,12.21
2022091107,3575,1.48,1.85,2.9
2022091107,3601,3.57,2.0,10.52
2022091107,3625,3.67,2.92,8.5
2022091107,3647,4.1,5.75,26.34
2022091107,3718,4.47,2.39,10.0
2022091107,3742,1.87,1.92,12.35
2022091107,3763,2.57,3.43,9.93
2022091107,3789,2.01,3.07,9.17
2022091107,3811,3.84,2.79,16.0
2022091107,3835,1.74,1.83,2.04
2022091107,3864,1.48,2.13,3.79
2022091107,3933,1.34,1.14,1.78
2022091107,3979,2.86,2.8,5.0600000000000005
2022091107,4047,1.87,1.23,1.6
2022091107,4071,4.25,3.41,19.31
2022091107,4115,1.53,1.03,1.05
2022091107,4171,2.79,1.6,3.44
2022091107,4200,3.84,1.47,3.8
2022091108,62,4.2,5.87,18.3
2022091108,83,4.37,4.1,16.36
2022091108,104,5.07,3.76,19.17
2022091108,150,3.92,5.17,41.67
2022091108,171,4.81,4.11,23.39
2022091108,195,3.23,2.12,8.93
2022091108,216,3.57,4.62,31.72
2022091108,240,3.2,2.38,13.83
2022091108,296,3.21,2.83,10.68
2022091108,318,4.68,2.92,9.7
2022091108,347,3.72,3.79,19.27
2022091108,371,3.29,1.91,8.21
2022091108,392,2.15,2.22,18.94
2022091108,445,2.23,1.69,8.3
2022091108,494,5.51,4.79,23.85
2022091108,515,3.88,4.94,18.24
2022091108,588,2.84,2.41,12.93
2022091108,614,2.21,3.32,19.580000000000002
2022091108,633,3.0,2.64,17.76
2022091108,676,5.04,3.78,17.85
2022091108,705,4.63,5.26,38.59
2022091108,729,4.07,2.72,12.44
2022091108,751,2.62,2.78,11.74
2022091108,791,5.28,4.31,13.44
2022091108,815,1.98,2.82,17.28
2022091108,839,2.27,2.74,12.16
2022091108,860,3.94,3.58,24.76
2022091108,882,4.56,5.55,18.03
2022091108,947,2.84,2.36,9.37
2022091108,968,4.34,5.81,17.46
2022091108,1015,3.66,2.87,8.15
2022091108,1039,3.54,5.38,16.84
2022091108,1060,1.47,1.35,3.3
2022091108,1089,4.16,3.62,13.0
2022091108,1110,2.63,3.05,8.19
2022091108,1167,2.85,2.01,13.5
2022091108,1196,4.49,4.21,22.51
2022091108,1222,3.94,2.35,13.68
2022091108,1246,3.0,3.04,13.42
2022091108,1309,3.91,3.36,20.65
2022091108,1333,3.29,2.2,12.030000000000001
2022091108,1354,3.09,4.42,30.92
2022091108,1378,3.22,4.68,19.44
2022091108,1399,4.12,4.23,22.1
2022091108,1440,5.04,3.75,19.49
2022091108,1461,3.62,4.5,25.75
2022091108,1483,3.05,3.14,17.84
2022091108,1509,3.37,5.62,27.66
2022091108,1552,4.69,2.58,14.15
2022091108,1595,5.55,3.74,22.59
2022091108,1639,3.69,5.89,20.69
2022091108,1737,2.19,2.95,16.240000000000002
2022091108,1778,3.82,3.26,18.44
2022091108,1853,4.02,3.62,19.23
2022091108,1874,2.59,4.37,19.82
2022091108,1895,3.82,3.75,14.86
2022091108,1948,2.8,3.35,5.61
2022091108,1974,3.51,5.52,23.830000000000002
2022091108,1995,3.97,3.27,2.59
2022091108,2027,2.6,2.63,9.41
2022091108,2098,4.18,3.2,14.64
2022091108,2119,3.64,2.9,8.09
2022091108,2140,3.49,4.08,18.12
2022091108,2297,4.21,5.42,13.4
2022091108,2321,2.59,2.93,9.67
2022091108,2353,4.83,5.67,21.11
2022091108,2377,2.44,2.13,8.22
2022091108,2398,1.87,2.83,14.55
2022091108,2426,5.95,3.02,19.41
2022091108,2473,2.91,4.21,20.01
2022091108,2559,2.73,1.26,2.5
2022091108,2636,3.32,3.12,17.99
2022091108,2657,3.75,2.6,11.61
2022091108,2724,4.06,3.6,16.07
2022091108,2799,2.77,3.76,11.62
2022091108,2846,3.81,2.34,10.31
2022091108,2867,3.41,5.11,27.39
2022091108,2914,3.29,4.74,21.24
2022091108,2938,4.24,4.76,17.48
2022091108,2962,2.62,1.59,6.62
2022091108,2983,2.63,1.95,1.92
2022091108,3012,2.93,3.61,16.1
2022091108,3063,6.39,4.98,30.03
2022091108,3084,2.64,1.66,8.05
2022091108,3105,6.08,5.93,19.62
2022091108,3132,5.34,2.67,9.790000000000001
2022091108,3153,1.61,1.37,4.86
2022091108,3177,4.23,2.68,11.73
2022091108,3227,2.78,4.26,18.86
2022091108,3251,4.99,2.36,7.9
2022091108,3297,2.08,1.44,1.19
2022091108,3318,2.43,2.84,4.83
2022091108,3342,3.06,2.54,5.73
2022091108,3396,2.95,1.74,9.05
2022091108,3417,2.23,4.85,8.44
2022091108,3438,2.78,3.45,17.57
2022091108,3476,4.58,1.59,4.7
2022091108,3502,1.82,1.99,7.34
2022091108,3523,2.18,4.19,13.73
2022091108,3561,2.75,2.96,7.97
2022091108,3599,3.28,3.12,11.23
2022091108,3688,3.42,5.11,16.15
2022091108,3774,3.57,5.1,10.79
2022091108,3803,3.48,4.29,21.72
2022091108,3926,4.4,3.5,10.82
2022091108,3947,2.0,3.05,7.8100000000000005
2022091109,128,3.4,2.78,10.13
2022091109,163,4.33,6.33,12.6
2022091109,187,3.9,5.36,14.08
2022091109,208,3.64,2.63,8.71
2022091109,229,4.49,2.93,8.44
2022091109,251,2.56,2.11,10.33
2022091109,316,4.45,4.12,17.830000000000002
2022091109,338,3.36,3.2,16.18
2022091109,359,2.29,2.26,9.71
2022091109,383,3.95,6.14,21.46
2022091109,412,3.1,2.68,13.82
2022091109,433,2.47,2.6,12.59
2022091109,462,3.0,2.75,15.27
2022091109,483,3.61,3.0,17.25
2022091109,539,4.66,2.58,10.41
2022091109,563,3.53,5.46,16.97
2022091109,587,3.89,4.08,22.91
2022091109,611,2.44,1.75,4.65
2022091109,656,4.19,2.44,9.98
2022091109,677,3.09,4.35,15.790000000000001
2022091109,721,5.47,3.37,14.84
2022091109,743,4.1,3.12,11.74
2022091109,767,2.36,2.03,10.81
2022091109,792,3.16,3.3,17.13
2022091109,839,2.9,3.32,16.4
2022091109,863,2.68,2.52,6.17
2022091109,888,3.42,3.6,13.48
2022091109,928,3.74,3.31,14.15
2022091109,957,2.36,3.09,12.2
2022091109,978,3.89,1.78,9.92
2022091109,1002,3.3,4.16,11.58
2022091109,1041,2.7,2.45,15.24
2022091109,1096,3.84,3.42,13.57
2022091109,1120,4.85,5.75,11.9
2022091109,1176,3.15,1.8,6.69
2022091109,1198,5.13,3.88,20.09
2022091109,1219,3.75,2.97,21.84
2022091109,1266,3.87,2.12,12.5
2022091109,1287,3.49,1.83,13.92
2022091109,1309,3.16,4.32,20.92
2022091109,1390,2.4,1.92,6.2700000000000005
2022091109,1475,3.73,2.65,11.86
2022091109,1499,3.2,2.75,9.17
2022091109,1520,4.84,5.28,6.47
2022091109,1544,3.41,1.87,4.2
2022091109,1570,3.57,2.92,6.38
2022091109,1592,2.48,2.99,12.92
2022091109,1614,2.17,1.3,3.57
2022091109,1636,4.53,6.11,25.94
2022091109,1657,6.63,2.4,13.98
2022091109,1681,2.88,4.03,19.32
2022091109,1705,4.2,3.23,10.09
2022091109,1729,4.55,5.11,14.82
2022091109,1772,4.39,3.3,13.36
2022091109,1805,1.8,3.21,8.2
2022091109,1827,2.96,3.02,17.4
2022091109,1864,3.91,1.82,4.58
2022091109,1886,4.93,2.64,10.97
2022091109,1915,3.72,2.89,14.36
2022091109,1944,2.88,1.97,11.71
2022091109,1968,1.64,2.55,4.06
2022091109,1997,4.01,1.84,8.66
2022091109,2061,2.32,2.66,11.59
2022091109,2083,2.75,1.48,7.86
2022091109,2142,2.62,1.38,2.49
2022091109,2245,4.6,2.08,7.79
2022091109,2383,6.3,6.06,10.81
2022091109,2404,1.67,0.54,0.61
2022091109,2425,3.12,2.24,8.34
2022091109,2452,1.5,1.32,2.38
2022091109,2481,3.0,2.78,7.95
2022091109,2502,4.64,8.26,21.22
2022091109,2558,4.29,3.24,12.110000000000001
2022091109,2614,3.64,2.73,14.950000000000001
2022091109,2635,1.77,2.8,9.67
2022091109,2678,3.49,3.47,17.580000000000002
2022091109,2726,2.55,2.24,10.98
2022091109,2747,1.78,2.82,11.7
2022091109,2776,2.73,3.34,16.42
2022091109,2803,4.69,5.23,13.5
2022091109,2824,3.5,3.76,15.05
2022091109,2848,1.92,2.79,17.64
2022091109,2872,2.11,2.71,7.4
2022091109,2941,4.63,6.04,9.56
2022091109,2962,2.8,2.02,7.18
2022091109,2991,3.02,2.92,16.73
2022091109,3087,4.22,2.6,11.75
2022091109,3116,2.52,4.75,15.26
2022091109,3156,4.36,3.49,6.0200000000000005
2022091109,3177,3.45,1.87,10.620000000000001
2022091109,3208,5.86,5.46,12.71
2022091109,3229,3.82,3.1,14.83
2022091109,3253,5.31,2.79,6.78
2022091109,3357,3.51,1.62,3.5300000000000002
2022091109,3381,4.66,3.46,17.04
2022091109,3437,3.23,6.86,16.88
2022091109,3463,2.66,1.83,1.3800000000000001
2022091109,3523,3.42,2.95,10.35
2022091109,3544,1.9,1.77,5.92
2022091109,3568,5.21,3.92,19.37
2022091109,3597,3.19,2.1,9.77
2022091109,3678,2.02,1.27,3.17
2022091109,3752,3.41,1.72,9.040000000000001
2022091109,3773,2.92,2.7,6.53
2022091109,3797,3.26,3.44,19.580000000000002
2022091109,3909,2.62,1.7,1.1400000000000001
2022091109,3938,3.7,2.08,9.83
2022091109,3962,4.62,3.9,14.64
2022091109,3986,1.74,2.41,8.22
2022091109,4007,3.2,3.85,7.7700000000000005
2022091109,4029,3.69,1.97,11.5
2022091109,4051,3.61,2.92,14.39
2022091109,4075,2.82,2.45,15.82
2022091109,4096,3.13,2.18,11.94
2022091109,4117,3.95,4.99,20.2
2022091109,4155,4.4,4.67,23.32
2022091109,4193,6.12,5.68,17.19
2022091109,4232,6.62,5.21,21.17
2022091109,4286,1.64,1.98,5.18
2022091109,4387,2.85,3.12,18.04
2022091109,4409,3.21,1.87,6.83
2022091109,4443,2.27,1.58,9.66
2022091109,4474,2.72,3.73,7.28
2022091109,4512,4.08,2.93,15.22
2022091109,4575,1.68,1.0,3.64
2022091109,4596,2.0,0.8,0.63
2022091110,55,3.85,3.04,11.88
2022091110,76,3.59,4.12,20.78
2022091110,102,3.23,3.28,15.41
2022091110,123,3.95,3.94,18.38
2022091110,149,3.03,2.24,15.09
2022091110,171,3.65,3.78,20.71
2022091110,195,2.5,2.7,11.030000000000001
2022091110,219,4.33,4.56,27.04
2022091110,240,3.18,3.16,20.82
2022091110,269,5.94,4.64,16.080000000000002
2022091110,291,4.01,4.18,28.94
2022091110,347,5.88,3.77,16.71
2022091110,400,3.62,3.5,5.21
